ticket_id,created_at,first_response_at,resolved_at,priority,status,channel,category_id,assigned_agent_id,requester_department,affected_service,summary,description,escalated,outage_related
901,2024-03-03 08:24:59,2024-03-03 15:03:48.249614858,2024-03-04 00:05:08.109188832,P3,closed,chat,8,3,IT,voice,Suspicious login alert triggered for finance user.,Suspicious login alert triggered for finance user. Reported by Victoria from Finance.,False,False
902,2024-03-03 08:55:27,2024-03-04 01:12:30.189467360,2024-03-04 05:20:21.005796860,P4,resolved,email,1,3,Operations,identity,Distribution center users cannot reach file server.,Distribution center users cannot reach file server. Reported by Kenneth from Sales.,False,False
903,2024-03-03 09:01:34,2024-03-03 23:34:10.359895375,,P4,in_progress,portal,4,4,Finance,saas,Power BI refresh failing after service account rotation.,Power BI refresh failing after service account rotation. Reported by Tiffany from Operations.,True,False
904,2024-03-03 09:21:43,2024-03-04 02:55:07.218761068,2024-03-05 00:59:18.141133561,P4,resolved,chat,4,7,Sales,saas,Payroll batch job missed scheduled overnight window.,Payroll batch job missed scheduled overnight window. Reported by Dominique from HR.,False,False
905,2024-03-03 13:32:50,2024-03-03 15:02:35.580341069,,P1,pending,portal,3,2,Warehouse,network,Teams calls dropping audio after two minutes.,Teams calls dropping audio after two minutes. Reported by Joshua from Operations.,True,False
906,2024-03-03 13:48:55,2024-03-03 18:07:42.597443970,2024-03-04 00:58:41.407438979,P3,resolved,portal,2,5,Operations,endpoint,MFA push not arriving on replacement phone.,MFA push not arriving on replacement phone. Reported by Ashlee from Operations.,False,False
907,2024-03-03 14:19:39,2024-03-03 16:25:39.418988404,2024-03-03 21:07:48.828121593,P2,resolved,chat,5,10,HR,business-apps,Sales laptop webcam missing from device manager.,Sales laptop webcam missing from device manager. Reported by Gina from Finance.,False,False
908,2024-03-03 14:34:56,2024-03-03 19:46:09.700782219,2024-03-04 13:17:44.570332205,P3,resolved,phone,1,10,IT,identity,CEO calendar delegate can no longer edit events.,CEO calendar delegate can no longer edit events. Reported by Julie from Warehouse.,True,False
909,2024-03-03 18:32:25,2024-03-04 01:57:36.441218969,,P3,in_progress,chat,6,9,Sales,peripherals,Shared mailbox permissions disappeared overnight.,Shared mailbox permissions disappeared overnight. Reported by Brandon from Sales.,False,False
910,2024-03-03 18:49:01,2024-03-04 01:43:39.533304563,2024-03-05 20:54:32.985941570,P4,resolved,portal,6,3,HR,peripherals,Suspicious login alert triggered for finance user.,Suspicious login alert triggered for finance user. Reported by Catherine from Finance.,False,False
911,2024-03-03 19:42:24,2024-03-03 21:39:20.602374140,2024-03-04 02:13:28.874742919,P3,resolved,phone,7,2,Operations,security,Email quarantine released but message still missing.,Email quarantine released but message still missing. Reported by Tyler from Finance.,False,False
912,2024-03-03 20:56:19,2024-03-03 23:02:26.993558094,2024-03-04 10:21:50.172413407,P3,resolved,portal,7,9,Warehouse,security,Teams channels inaccessible during tenant incident.,Teams channels inaccessible during tenant incident. Reported by Rebecca from HR.,False,False
913,2024-03-03 22:03:42,2024-03-04 03:57:21.456094714,2024-03-04 15:40:14.286837067,P3,closed,email,8,5,IT,voice,CEO calendar delegate can no longer edit events.,CEO calendar delegate can no longer edit events. Reported by Justin from HR.,False,False
914,2024-03-04 06:49:13,2024-03-04 11:18:59.831545243,,P4,in_progress,email,2,5,Warehouse,endpoint,Mailbox forwarding rule recreated after removal.,Mailbox forwarding rule recreated after removal. Reported by Lauren from Operations.,False,False
915,2024-03-04 10:21:13,2024-03-04 13:06:34.965064238,2024-03-04 15:39:58.263156173,P2,closed,email,7,5,Operations,security,ERP role request approved but not applied.,ERP role request approved but not applied. Reported by Catherine from Warehouse.,False,False
916,2024-03-04 11:43:19,2024-03-05 07:11:42.035949659,2024-03-06 08:21:48.039830454,P4,resolved,email,5,2,Warehouse,business-apps,Intune enrollment stuck on compliance evaluation.,Intune enrollment stuck on compliance evaluation. Reported by Michael from Operations.,False,False
917,2024-03-04 12:11:23,2024-03-04 17:08:46.774358081,2024-03-05 02:30:54.319186062,P3,closed,chat,1,8,Finance,identity,Scanner cradle not charging overnight.,Scanner cradle not charging overnight. Reported by Dana from Sales.,False,False
918,2024-03-04 14:13:43,2024-03-04 15:11:22.364303222,2024-03-04 17:55:58.119307622,P2,resolved,email,8,3,IT,voice,Teams calls dropping audio after two minutes.,Teams calls dropping audio after two minutes. Reported by Christine from HR.,False,False
919,2024-03-04 15:58:18,2024-03-04 20:26:43.573588143,2024-03-07 07:39:27.876368785,P4,resolved,portal,7,3,Warehouse,security,Payroll batch job missed scheduled overnight window.,Payroll batch job missed scheduled overnight window. Reported by Erica from Operations.,False,False
920,2024-03-04 19:47:03,2024-03-04 21:11:35.804780281,2024-03-04 20:51:24.935134430,P1,resolved,phone,3,8,Finance,network,Print queue stalled for shipping label batch.,Print queue stalled for shipping label batch. Reported by Jennifer from Sales.,True,False
921,2024-03-04 20:07:17,2024-03-05 14:02:07.965764217,2024-03-06 17:28:23.643924952,P4,closed,email,8,8,Operations,voice,Payroll batch job missed scheduled overnight window.,Payroll batch job missed scheduled overnight window. Reported by Donna from HR.,False,False
922,2024-03-04 20:11:26,2024-03-04 22:46:10.437858892,2024-03-05 00:29:21.108289745,P2,resolved,portal,6,9,Warehouse,peripherals,Distribution center users cannot reach file server.,Distribution center users cannot reach file server. Reported by Mary from HR.,False,False
923,2024-03-04 22:25:03,2024-03-05 05:14:30.882739146,2024-03-05 09:08:41.226849873,P3,closed,phone,4,8,Operations,saas,Single sign-on to HRIS returns invalid relay state.,Single sign-on to HRIS returns invalid relay state. Reported by Courtney from Operations.,False,False
924,2024-03-05 00:17:42,2024-03-05 03:42:42.516272152,2024-03-05 16:24:25.253246361,P3,resolved,email,2,1,Sales,endpoint,Excel add-in blocked by security policy.,Excel add-in blocked by security policy. Reported by Rebecca from Warehouse.,False,False
925,2024-03-05 03:15:44,2024-03-05 09:56:49.290232492,2024-03-06 19:27:15.887451788,P4,resolved,email,6,5,Sales,peripherals,Email search indexing incomplete after migration.,Email search indexing incomplete after migration. Reported by Debbie from Operations.,False,False
926,2024-03-05 03:23:07,2024-03-05 21:35:29.977693968,2024-03-06 20:34:55.065547822,P4,resolved,email,8,5,Sales,voice,Conference room display shows no HDMI signal.,Conference room display shows no HDMI signal. Reported by Kyle from Operations.,False,False
927,2024-03-05 06:25:10,2024-03-05 15:05:54.758200576,2024-03-07 20:48:40.526768712,P4,resolved,chat,2,4,Sales,endpoint,Email signatures disappeared for sales team.,Email signatures disappeared for sales team. Reported by Scott from Warehouse.,False,False
928,2024-03-05 06:38:08,2024-03-05 13:52:08.873615836,,P3,in_progress,portal,1,5,Finance,identity,New contractor needs temporary access to WMS.,New contractor needs temporary access to WMS. Reported by Bethany from Warehouse.,False,False
929,2024-03-05 10:17:46,2024-03-05 13:17:38.124362069,2024-03-05 14:58:33.225612337,P2,resolved,phone,2,5,HR,endpoint,Slack notifications delayed for customer support queue.,Slack notifications delayed for customer support queue. Reported by Jessica from Finance.,False,False
930,2024-03-05 11:45:20,2024-03-05 16:59:47.882473586,2024-03-06 04:04:49.543972498,P3,resolved,chat,3,7,HR,network,VPN disconnects every 15 minutes on hotel Wi-Fi.,VPN disconnects every 15 minutes on hotel Wi-Fi. Reported by Christopher from Finance.,False,False
931,2024-03-05 11:53:48,2024-03-05 19:34:29.175017320,2024-03-06 10:12:08.714489326,P3,resolved,portal,4,10,IT,saas,Single sign-on to HRIS returns invalid relay state.,Single sign-on to HRIS returns invalid relay state. Reported by Kenneth from Operations.,True,False
932,2024-03-05 11:54:01,2024-03-05 13:10:38.606072605,2024-03-05 19:27:33.953910284,P2,closed,phone,8,7,Operations,voice,Password reset loop continues after successful change.,Password reset loop continues after successful change. Reported by Julie from HR.,True,False
933,2024-03-05 12:06:01,2024-03-05 15:41:30.706472618,2024-03-08 08:04:21.603349696,P4,resolved,email,8,10,Warehouse,voice,Warehouse RF gun drops Wi-Fi in aisle B.,Warehouse RF gun drops Wi-Fi in aisle B. Reported by Gregory from Operations.,True,False
934,2024-03-05 12:23:56,2024-03-05 18:00:33.514037995,2024-03-06 08:55:19.172016670,P3,resolved,chat,6,9,HR,peripherals,Payroll batch job missed scheduled overnight window.,Payroll batch job missed scheduled overnight window. Reported by David from HR.,False,False
935,2024-03-05 13:03:04,2024-03-05 14:05:18.106137441,2024-03-05 16:09:19.643505232,P1,closed,chat,2,8,HR,endpoint,Citrix launch freezes on black screen.,Citrix launch freezes on black screen. Reported by Amber from Operations.,True,False
936,2024-03-05 18:05:22,2024-03-05 22:25:57.380568000,2024-03-06 19:54:21.987572048,P4,resolved,portal,2,3,Sales,endpoint,Customer portal SSO redirects to blank page.,Customer portal SSO redirects to blank page. Reported by Teresa from HR.,False,False
937,2024-03-05 19:50:25,2024-03-05 23:29:01.969660394,2024-03-06 13:49:49.813338467,P3,resolved,portal,1,6,Finance,identity,Outlook keeps prompting for password on Mac.,Outlook keeps prompting for password on Mac. Reported by Alyssa from Sales.,False,False
938,2024-03-05 21:33:00,2024-03-06 05:15:43.671953700,2024-03-06 22:45:06.477526630,P4,resolved,email,7,2,HR,security,Finance cannot export month-end AP aging report.,Finance cannot export month-end AP aging report. Reported by Robin from HR.,False,False
939,2024-03-05 21:56:45,2024-03-06 00:01:02.563918990,2024-03-06 04:37:04.067149088,P2,resolved,chat,2,10,Operations,endpoint,Voicemail transcription unavailable in mobile app.,Voicemail transcription unavailable in mobile app. Reported by Maria from Finance.,False,False
940,2024-03-06 06:26:49,2024-03-06 13:04:04.202544329,2024-03-06 22:22:44.525249862,P3,resolved,portal,8,2,Finance,voice,VPN outage reported by remote finance staff.,VPN outage reported by remote finance staff. Reported by Jonathan from Sales.,False,False
941,2024-03-06 07:05:52,2024-03-06 08:20:21.218154031,2024-03-06 16:12:08.310751328,P3,resolved,chat,5,3,IT,business-apps,Label printer feeds blank stock after maintenance.,Label printer feeds blank stock after maintenance. Reported by Makayla from HR.,False,False
942,2024-03-06 08:50:58,2024-03-06 11:41:34.799459198,,P3,in_progress,phone,4,10,HR,saas,VPN client update failed with rollback error.,VPN client update failed with rollback error. Reported by Timothy from Operations.,False,False
943,2024-03-06 08:52:13,2024-03-06 18:34:13.664337469,2024-03-07 06:09:32.185013975,P4,closed,portal,8,2,Warehouse,voice,Teams meeting room camera flickers after restart.,Teams meeting room camera flickers after restart. Reported by Lindsay from Sales.,False,False
944,2024-03-06 09:48:47,2024-03-06 16:29:32.429911547,,P3,pending,phone,2,6,Finance,endpoint,Warehouse RF gun drops Wi-Fi in aisle B.,Warehouse RF gun drops Wi-Fi in aisle B. Reported by Julie from Finance.,False,False
945,2024-03-06 09:57:44,2024-03-06 12:43:59.606622754,2024-03-06 22:38:47.134118919,P3,resolved,email,4,6,IT,saas,SSO certificate warning shown on benefits portal.,SSO certificate warning shown on benefits portal. Reported by Matthew from Sales.,False,False
946,2024-03-06 10:40:27,2024-03-06 12:09:03.173351769,2024-03-06 11:53:59.677337110,P1,resolved,email,3,3,Warehouse,network,New hire missing access to onboarding portal.,New hire missing access to onboarding portal. Reported by Darius from Operations.,True,False
947,2024-03-06 14:21:26,2024-03-06 15:32:43.915106620,2024-03-06 23:38:33.545762002,P3,resolved,email,2,4,Sales,endpoint,Distribution center users cannot reach file server.,Distribution center users cannot reach file server. Reported by Sydney from Operations.,False,False
948,2024-03-06 15:15:23,2024-03-06 22:03:28.898765776,2024-03-06 23:02:04.286644551,P3,resolved,email,8,8,Warehouse,voice,ERP purchase order screen timing out for AP team.,ERP purchase order screen timing out for AP team. Reported by Donald from HR.,False,False
949,2024-03-06 15:22:09,2024-03-07 06:46:01.315053993,2024-03-07 15:06:54.672064785,P4,resolved,portal,5,8,HR,business-apps,Teams calls dropping audio after two minutes.,Teams calls dropping audio after two minutes. Reported by Tammy from HR.,False,False
950,2024-03-06 17:07:31,2024-03-06 21:33:30.193003277,2024-03-07 06:53:02.271278338,P3,resolved,email,2,6,Warehouse,endpoint,Scanner cradle not charging overnight.,Scanner cradle not charging overnight. Reported by Michelle from Operations.,False,False
951,2024-03-06 19:55:17,2024-03-06 21:53:58.655653850,2024-03-07 07:05:26.632519176,P3,resolved,chat,1,6,Warehouse,identity,Outlook keeps prompting for password on Mac.,Outlook keeps prompting for password on Mac. Reported by Jennifer from Warehouse.,False,False
952,2024-03-06 20:56:54,2024-03-06 22:11:11.774202307,2024-03-07 13:32:45.932905526,P3,resolved,phone,3,4,IT,network,Spam burst hit shared support inbox this morning.,Spam burst hit shared support inbox this morning. Reported by Tina from Operations.,False,False
953,2024-03-06 21:30:54,2024-03-07 05:07:24.505459885,2024-03-07 18:46:54.493160501,P3,resolved,chat,7,7,Warehouse,security,Mailbox forwarding rule recreated after removal.,Mailbox forwarding rule recreated after removal. Reported by Tammy from Sales.,False,False
954,2024-03-07 01:25:10,2024-03-07 07:32:09.751966708,2024-03-07 21:15:44.563304129,P3,resolved,portal,2,1,IT,endpoint,New contractor needs temporary access to WMS.,New contractor needs temporary access to WMS. Reported by Linda from Finance.,False,False
955,2024-03-07 02:46:35,2024-03-07 13:50:57.957472902,,P4,pending,phone,6,1,HR,peripherals,Docking station no longer drives dual monitors.,Docking station no longer drives dual monitors. Reported by Michael from Warehouse.,False,False
956,2024-03-07 03:02:17,2024-03-07 20:53:40.014088186,2024-03-08 04:26:00.122168600,P4,resolved,chat,1,8,Finance,identity,Payroll batch job missed scheduled overnight window.,Payroll batch job missed scheduled overnight window. Reported by Krystal from Finance.,False,False
957,2024-03-07 03:02:17,2024-03-07 08:29:22.463102312,2024-03-07 16:16:56.835113450,P3,resolved,chat,3,2,IT,network,Docking station no longer drives dual monitors.,Docking station no longer drives dual monitors. Reported by Alexander from HR.,False,False
958,2024-03-07 04:12:57,2024-03-07 11:17:53.171288247,2024-03-07 21:00:26.137066710,P3,resolved,email,5,8,Warehouse,business-apps,Finance cannot export month-end AP aging report.,Finance cannot export month-end AP aging report. Reported by Amanda from HR.,False,False
