comment_id,ticket_id,agent_id,created_at,visibility,team,body
1874,823,10,2024-02-28 03:38:22.190673,public,collaboration,Temporary workaround provided pending vendor response.
1875,824,1,2024-02-27 22:29:51.865817,internal,tier-1,Escalated to Tier 2 because issue impacts executive workflow.
1876,824,1,2024-02-28 14:26:11.129562,internal,tier-1,Security review requested before granting exception.
1877,825,6,2024-02-27 19:16:38.660340,internal,identity,Linked to active parent incident to reduce duplicate handling.
1878,825,6,2024-02-28 00:51:03.965330,public,identity,Closing after three business days without reply.
1879,825,6,2024-02-28 04:19:33.580903,public,identity,Linked to active parent incident to reduce duplicate handling.
1880,826,3,2024-02-28 01:39:24.503567,public,tier-1,Network team reviewing firewall and VPN telemetry.
1881,826,3,2024-02-28 19:10:27.360862,public,tier-1,Customer contacted and asked to retry after cache clear.
1882,827,9,2024-02-28 02:59:40.410790,internal,security,Linked to active parent incident to reduce duplicate handling.
1883,827,9,2024-02-28 06:55:20.437438,public,security,MFA re-registration completed successfully.
1884,827,9,2024-02-28 23:30:07.124242,public,security,Reset print spooler and reinstalled queue.
1885,828,8,2024-02-28 18:49:13.375318,public,business-apps,Reset print spooler and reinstalled queue.
1886,829,1,2024-02-28 07:35:11.110732,public,tier-1,Awaiting screenshot and exact error timestamp from requester.
1887,829,1,2024-02-28 16:06:03.635325,public,tier-1,Confirmed issue reproducible on spare device.
1888,829,1,2024-02-28 20:31:09.415314,public,tier-1,MFA re-registration completed successfully.
1889,829,1,2024-02-29 12:05:48.573014,internal,tier-1,Vendor status page confirms partial service disruption.
1890,829,1,2024-02-29 14:18:05.076594,public,tier-1,Awaiting screenshot and exact error timestamp from requester.
1891,830,4,2024-02-28 15:22:47.026539,internal,tier-2,MFA re-registration completed successfully.
1892,831,8,2024-02-28 12:22:39.653558,public,business-apps,Vendor status page confirms partial service disruption.
1893,832,6,2024-02-28 07:21:41.668678,public,identity,Linked to active parent incident to reduce duplicate handling.
1894,832,6,2024-02-28 14:43:21.415441,public,identity,Network team reviewing firewall and VPN telemetry.
1895,832,6,2024-02-28 22:00:43.360249,public,identity,Queue backlog high due to concurrent outage tickets.
1896,832,6,2024-02-29 12:28:14.737004,public,identity,Monitor issue persisted after cable swap.
1897,833,5,2024-02-28 18:53:13.796831,public,tier-2,Issue now limited to users on macOS Sonoma.
1898,833,5,2024-02-29 12:02:30.952868,public,tier-2,Closing after three business days without reply.
1899,834,2,2024-02-28 05:28:34.218660,internal,tier-1,Reset print spooler and reinstalled queue.
1900,834,2,2024-02-28 14:47:05.631210,public,tier-1,Device shipped to depot for motherboard replacement.
1901,834,2,2024-02-29 01:14:14.133394,public,tier-1,User verified access restored after role sync.
1902,835,6,2024-02-28 13:10:51.414736,public,identity,Issue now limited to users on macOS Sonoma.
1903,836,1,2024-02-28 20:33:09.085825,public,tier-1,Vendor status page confirms partial service disruption.
1904,836,1,2024-02-29 02:04:21.657363,public,tier-1,Device shipped to depot for motherboard replacement.
1905,836,1,2024-02-29 19:57:12.886605,public,tier-1,Reset print spooler and reinstalled queue.
1906,837,4,2024-02-28 06:51:00.422007,public,tier-2,Issue now limited to users on macOS Sonoma.
1907,837,4,2024-02-28 08:04:23.987845,public,tier-2,Customer contacted and asked to retry after cache clear.
1908,838,3,2024-02-28 20:08:59.858513,internal,tier-1,Phone call completed with warehouse supervisor.
1909,838,3,2024-02-29 04:57:06.949394,internal,tier-1,Security review requested before granting exception.
1910,838,3,2024-02-29 20:50:07.499772,internal,tier-1,Found stale token in local credential manager.
1911,839,7,2024-02-28 20:51:39.512709,internal,network,Linked to active parent incident to reduce duplicate handling.
1912,839,7,2024-02-28 21:45:05.144715,public,network,Queue backlog high due to concurrent outage tickets.
1913,840,5,2024-02-28 16:29:15.135436,internal,tier-2,Found stale token in local credential manager.
1914,840,5,2024-02-28 18:53:26.903877,internal,tier-2,Assigned specialist for ERP module permissions.
1915,841,5,2024-02-28 22:31:58.171244,public,tier-2,Network team reviewing firewall and VPN telemetry.
1916,841,5,2024-02-29 03:57:18.493691,public,tier-2,Network team reviewing firewall and VPN telemetry.
1917,841,5,2024-02-29 05:09:48.559374,public,tier-2,Device shipped to depot for motherboard replacement.
1918,842,9,2024-02-28 23:14:57.297568,public,security,Vendor status page confirms partial service disruption.
1919,842,9,2024-02-29 12:21:51.353240,public,security,Reset print spooler and reinstalled queue.
1920,842,9,2024-03-01 00:25:11.712688,public,security,Confirmed issue reproducible on spare device.
1921,843,4,2024-02-29 06:25:08.377188,public,tier-2,Reopened because problem recurred after overnight reboot.
1922,843,4,2024-02-29 14:08:23.163800,internal,tier-2,Security review requested before granting exception.
1923,844,8,2024-02-29 07:11:26.069562,internal,business-apps,Reset print spooler and reinstalled queue.
1924,844,8,2024-02-29 17:37:14.093197,public,business-apps,Found stale token in local credential manager.
1925,844,8,2024-03-01 02:21:27.235444,public,business-apps,Queue backlog high due to concurrent outage tickets.
1926,845,9,2024-02-28 19:27:03.091679,public,security,Issue now limited to users on macOS Sonoma.
1927,845,9,2024-02-29 09:08:12.887111,public,security,Phone call completed with warehouse supervisor.
1928,845,9,2024-02-29 14:54:52.095045,public,security,Customer contacted and asked to retry after cache clear.
1929,846,2,2024-02-28 23:33:12.958474,public,tier-1,Customer contacted and asked to retry after cache clear.
1930,846,2,2024-02-29 15:22:28.762342,public,tier-1,Queue backlog high due to concurrent outage tickets.
1931,847,8,2024-02-29 01:35:00.184316,public,business-apps,Issue now limited to users on macOS Sonoma.
1932,847,8,2024-02-29 14:15:56.336513,public,business-apps,Vendor status page confirms partial service disruption.
1933,847,8,2024-03-01 01:25:54.072742,internal,business-apps,Assigned specialist for ERP module permissions.
1934,848,1,2024-02-29 06:25:55.111069,public,tier-1,Service restored; monitoring for repeat failures.
1935,848,1,2024-02-29 08:21:12.550610,internal,tier-1,Service restored; monitoring for repeat failures.
1936,848,1,2024-03-01 02:20:17.869693,public,tier-1,Service restored; monitoring for repeat failures.
1937,849,7,2024-02-29 03:55:07.527739,public,network,Device shipped to depot for motherboard replacement.
1938,849,7,2024-02-29 07:55:57.440837,public,network,Network team reviewing firewall and VPN telemetry.
1939,849,7,2024-02-29 11:06:07.844182,public,network,Confirmed issue reproducible on spare device.
1940,849,7,2024-02-29 16:55:25.199771,public,network,Vendor status page confirms partial service disruption.
1941,850,3,2024-02-29 10:51:04.858630,public,tier-1,Applied GPO update and forced policy refresh.
1942,850,3,2024-02-29 17:25:14.210208,public,tier-1,Escalated to Tier 2 because issue impacts executive workflow.
1943,851,3,2024-02-29 05:29:12.474614,public,tier-1,Vendor status page confirms partial service disruption.
1944,852,9,2024-02-29 22:20:56.123069,public,security,Temporary workaround provided pending vendor response.
1945,852,9,2024-03-01 14:46:06.042169,public,security,Applied GPO update and forced policy refresh.
1946,852,9,2024-03-01 23:19:32.878335,public,security,Device shipped to depot for motherboard replacement.
1947,853,2,2024-02-29 18:15:43.050956,internal,tier-1,User verified access restored after role sync.
1948,854,6,2024-02-29 20:38:54.100394,public,identity,User reports workaround acceptable until maintenance window.
1949,855,8,2024-02-29 18:33:25.418424,internal,business-apps,Network team reviewing firewall and VPN telemetry.
1950,855,8,2024-03-01 11:04:19.686090,public,business-apps,Linked to active parent incident to reduce duplicate handling.
1951,855,8,2024-03-01 21:25:35.709318,public,business-apps,Issue now limited to users on macOS Sonoma.
1952,856,9,2024-02-29 11:26:52.459028,public,security,Phone call completed with warehouse supervisor.
1953,856,9,2024-02-29 19:10:56.833856,internal,security,Assigned specialist for ERP module permissions.
1954,856,9,2024-03-01 06:50:20.608548,public,security,Network team reviewing firewall and VPN telemetry.
1955,857,3,2024-02-29 13:38:31.969942,public,tier-1,Confirmed issue reproducible on spare device.
1956,857,3,2024-03-01 07:36:14.798236,public,tier-1,Linked to active parent incident to reduce duplicate handling.
1957,858,4,2024-02-29 21:36:28.881821,public,tier-2,Queue backlog high due to concurrent outage tickets.
1958,858,4,2024-02-29 23:58:27.119237,public,tier-2,Found stale token in local credential manager.
1959,859,6,2024-03-01 01:13:36.496696,public,identity,MFA re-registration completed successfully.
1960,860,6,2024-02-29 14:57:29.813967,public,identity,User verified access restored after role sync.
1961,860,6,2024-02-29 19:59:15.729327,public,identity,Monitor issue persisted after cable swap.
1962,860,6,2024-03-01 03:23:02.703683,internal,identity,Temporary workaround provided pending vendor response.
1963,861,2,2024-03-01 06:29:31.968256,public,tier-1,Security review requested before granting exception.
1964,862,6,2024-02-29 16:36:02.594670,public,identity,Awaiting screenshot and exact error timestamp from requester.
1965,863,1,2024-02-29 22:18:17.561096,public,tier-1,Reopened because problem recurred after overnight reboot.
1966,864,7,2024-03-01 11:17:46.367427,internal,network,MFA re-registration completed successfully.
1967,864,7,2024-03-02 01:48:23.235516,public,network,Device shipped to depot for motherboard replacement.
1968,864,7,2024-03-02 14:25:09.393180,public,network,User reports workaround acceptable until maintenance window.
1969,865,8,2024-03-01 06:08:52.646804,public,business-apps,Applied GPO update and forced policy refresh.
1970,865,8,2024-03-01 08:11:56.554340,public,business-apps,Awaiting screenshot and exact error timestamp from requester.
1971,865,8,2024-03-01 21:49:22.761110,public,business-apps,Applied GPO update and forced policy refresh.
1972,866,5,2024-03-01 01:20:28.650454,internal,tier-2,Security review requested before granting exception.
1973,867,3,2024-03-01 06:45:50.286388,internal,tier-1,Network team reviewing firewall and VPN telemetry.
1974,867,3,2024-03-01 15:30:29.209325,internal,tier-1,Awaiting screenshot and exact error timestamp from requester.
1975,867,3,2024-03-02 07:49:32.142401,internal,tier-1,Monitor issue persisted after cable swap.
1976,867,3,2024-03-02 12:24:01.141241,internal,tier-1,Service restored; monitoring for repeat failures.
1977,867,3,2024-03-02 12:48:14.350062,public,tier-1,User verified access restored after role sync.
1978,868,3,2024-03-01 03:02:07.041420,public,tier-1,Assigned specialist for ERP module permissions.
1979,869,7,2024-02-29 23:01:09.816419,public,network,Escalated to Tier 2 because issue impacts executive workflow.
1980,869,7,2024-03-01 00:25:28.517385,public,network,Reset print spooler and reinstalled queue.
1981,870,5,2024-03-01 13:34:53.573386,public,tier-2,Confirmed issue reproducible on spare device.
1982,870,5,2024-03-01 22:38:19.713583,public,tier-2,Found stale token in local credential manager.
1983,871,10,2024-03-01 08:03:08.811934,public,collaboration,Closing after three business days without reply.
1984,872,10,2024-03-01 06:36:48.040522,public,collaboration,Awaiting screenshot and exact error timestamp from requester.
1985,872,10,2024-03-01 18:15:28.882320,public,collaboration,Service restored; monitoring for repeat failures.
1986,873,5,2024-03-01 03:24:47.025657,public,tier-2,Closing after three business days without reply.
1987,873,5,2024-03-01 06:21:26.724200,internal,tier-2,Queue backlog high due to concurrent outage tickets.
1988,874,3,2024-03-01 06:29:54.309386,internal,tier-1,Applied GPO update and forced policy refresh.
1989,874,3,2024-03-01 11:08:53.298464,internal,tier-1,Temporary workaround provided pending vendor response.
1990,875,9,2024-03-01 07:04:43.170958,internal,security,Queue backlog high due to concurrent outage tickets.
1991,875,9,2024-03-01 23:17:28.997341,public,security,User reports workaround acceptable until maintenance window.
1992,875,9,2024-03-02 11:47:22.321077,internal,security,Issue now limited to users on macOS Sonoma.
1993,876,8,2024-03-01 21:32:45.692477,public,business-apps,Monitor issue persisted after cable swap.
1994,876,8,2024-03-02 08:16:31.013931,internal,business-apps,Phone call completed with warehouse supervisor.
1995,877,2,2024-03-01 13:29:32.522770,public,tier-1,Customer contacted and asked to retry after cache clear.
1996,877,2,2024-03-01 20:17:39.333688,internal,tier-1,Network team reviewing firewall and VPN telemetry.
1997,877,2,2024-03-02 10:15:13.066554,public,tier-1,Service restored; monitoring for repeat failures.
1998,878,10,2024-03-01 11:23:28.790186,public,collaboration,Temporary workaround provided pending vendor response.
1999,878,10,2024-03-02 01:04:59.111780,public,collaboration,Service restored; monitoring for repeat failures.
2000,878,10,2024-03-02 03:03:34.481725,public,collaboration,Queue backlog high due to concurrent outage tickets.
